edname,small_area,vector
Tallaght-Jobstown,267140006,0.02979316989164819
Stillorgan-Merville,267127009,0.029792815411880155
Kilmore A,268088009,0.029789793216862346
Firhouse Village,267084021,0.02973553729573751
Ashtown A,268006014,0.02971675096174721
Malahide West,267106016,0.02969874983921443
Tallaght-Kiltipper,267143018,0.029682514327176855
Bohernabreena,267035006,0.029679285083961008
The Ward,267158005,0.029671987131149536
Clondalkin-Dunawley,267049022,0.02962597361109666
Lucan-St. Helen's,267103016/03,0.029576260796116246
Clondalkin-Dunawley,267049004,0.029555837577130928
The Ward,267158003,0.02955180215567131
Blanchardstown-Blakestown,267028072,0.029521285388600424
Blanchardstown-Blakestown,267028080,0.029520630000919673
Balbriggan Rural,267002032,0.029448948713300296
The Ward,267158022,0.02944314210679141
Firhouse Village,267084015,0.029386309822103985
Blanchardstown-Mulhuddart,267032005,0.029361322487614215
Grange A,268071025,0.029308317010404438
Swords-Forrest,267132035,0.029295972939724475
Tallaght-Jobstown,267140045,0.029260700097999665
Balbriggan Rural,267002003,0.02924511593345457
Balbriggan Rural,267002022,0.02923957458499523
Swords-Lissenhall,267133025,0.029231472515878883
Blanchardstown-Blakestown,267028004/01,0.02922847284547318
Swords-Glasmore,267131016,0.029220167290435865
Balbriggan Urban,267003002,0.029217498470791962
Clondalkin-Dunawley,267049017,0.029199999886622027
Swords-Forrest,267132038/01,0.029177689320376555
Dubber,267066007,0.029151122957442637
Blanchardstown-Blakestown,267028004/03,0.029142348719455903
Lucan-Esker,267100039,0.02912071981745324
Edmondstown,267083020,0.029073587283712673
Tallaght-Kiltipper,267143013,0.029040002699929655
Kinsaley,267099025,0.029037966349846928
Lusk,267104016,0.0289981020150269
Edmondstown,267083007,0.02893271315633526
Firhouse Village,267084014,0.028924839128147667
Clondalkin-Dunawley,267049018,0.028922441689780486
Edmondstown,267083002,0.028919406300431647
Lucan-Esker,267100037,0.028908395465447788
Swords-Forrest,267132001/01,0.028899301241926537
Glencullen,267092047,0.028853064575007015
Blanchardstown-Mulhuddart,267032007,0.02883874304488222
Rathcoole,267112004,0.02883767443074236
Clontarf West A,268046003,0.0288229377826334
Rush,267118025,0.02880312086635301
Balbriggan Rural,267002043,0.0288003321510666
The Ward,267158021,0.02880026441017495
Clondalkin-Dunawley,267049023,0.028796373178275506
Lucan-Esker,267100035,0.02879503859460054
Swords-Lissenhall,267133023,0.02878679937488035
Blanchardstown-Blakestown,267028117,0.028782659328434657
Lucan-St. Helen's,267103016/01,0.02876119029397027
The Ward,267158007,0.028753992139478095
The Ward,267158014,0.028699112087774935
The Ward,267158006,0.02869420920430969
Lucan-Esker,267100036,0.028677501266910835
Lucan-Esker,267100031,0.028664157868019926
Blanchardstown-Blakestown,267028066/02,0.028656360940564958
Swords-Lissenhall,267133006,0.028651711344460807
Lucan-Esker,267100072,0.028638526209494603
Balbriggan Rural,267002006,0.028605521639293256
Grange A,268071020,0.028588184368992815
Ballymun A,268015009,0.028587814399777013
Balbriggan Urban,267003020,0.02857542156278252
Swords-Lissenhall,267133022,0.028561167753535958
Tallaght-Jobstown,267140042,0.028526508413738313
Castleknock-Knockmaroon,267040042,0.02852334382178828
Blanchardstown-Blakestown,267028103,0.02846931778195277
Castleknock-Knockmaroon,267040054,0.0284645629291626
Blanchardstown-Mulhuddart,267032008,0.028427857057207427
Blanchardstown-Delwood,267031012,0.02842234104149656
Lucan-Esker,267100056,0.028418058201405423
Glencullen,267092034,0.028413100636881048
Kinsaley,267099006,0.02841114245461014
Blanchardstown-Blakestown,267028071,0.028385804996057293
Lucan-St. Helen's,267103016/02,0.028370367466091086
Skerries,267123002,0.028325758779828604
Swords-Forrest,267132010,0.028322048148233275
Swords-Lissenhall,267133020,0.028289786115853397
Blanchardstown-Mulhuddart,267032006,0.02828121438294471
Blanchardstown-Blakestown,267028066/01,0.028272563572480848
Tallaght-Fettercairn,267138015,0.028270734313590538
Blackrock-Carysfort,267020004,0.028218961030949844
Firhouse Village,267084002,0.02818038406477977
Lusk,267104012,0.028138312501292045
Ashtown A,268006016,0.028116298419333854
Lucan-Esker,267100061,0.028114461169568204
Kinsaley,267099024,0.02810054658735068
Baldoyle,267004023,0.02807790672832019
Rathfarnham-Hermitage,267115016,0.02805228644409187
Glencullen,267092013,0.028032852353576915
Swords-Forrest,267132017,0.02798788626760574
Blanchardstown-Blakestown,267028088,0.02787398484157731
Swords-Lissenhall,267133017,0.027844414797122522
Clondalkin-Dunawley,267049002,0.027835793800490474
Balbriggan Rural,267002028,0.02779983681356103
Lucan-St. Helen's,267103017,0.0277784994412364
Balbriggan Rural,267002005,0.027716929509627248
Glencullen,267092038,0.027666915065812998
Balbriggan Rural,267002044,0.0276409047311707
Blanchardstown-Coolmine,267029019,0.027609679766450606
Lusk,267104023,0.027570690072964785
Clondalkin-Dunawley,267049019,0.027563245427170587
Blanchardstown-Blakestown,267028104,0.027550104616686277
Glencullen,267092024,0.027501709760722935
Dubber,267066013,0.027490491726011156
Blanchardstown-Mulhuddart,267032013,0.027487313527268614
The Ward,267158009/01,0.027435727054979653
Blanchardstown-Blakestown,267028076,0.027383635971184993
Finglas South A,268066007,0.027331316375014687
Tallaght-Kiltipper,267143026,0.027272640626027033
Grange A,268071024,0.027196100502908296
Lucan-St. Helen's,267103012/02,0.027185911583702725
Cabinteely-Pottery,267039004,0.027171932960257977
Balbriggan Rural,267002041,0.027149249840979453
Lucan-Esker,267100002,0.027104959359587715
Blanchardstown-Blakestown,267028073,0.027102818763010152
Finglas South D,268069003,0.027098462543062703
The Ward,267158016,0.027095710907806884
Skerries,267123013,0.02707451977809373
Firhouse-Ballycullen,267085026,0.026982946738258337
Swords-Glasmore,267131022,0.026942458135676035
Blackrock-Glenomena,267022005,0.026922189161926742
Kinsaley,267099018,0.02685569990577136
Grange B,268072009,0.026833415279824194
Dubber,267066004,0.02677300065870856
Blanchardstown-Coolmine,267029008,0.02676290470908097
Donabate,267065006,0.026739054722117128
Balbriggan Rural,267002011,0.026728882674369316
Swords-Forrest,267132041,0.026724256207632587
Ashtown A,268006017,0.026611616129185032
The Ward,267158011/01,0.026602944446210485
Swords-Forrest,267132032,0.026596977101331992
Lucan-St. Helen's,267103019,0.02659670135625779
Lucan-St. Helen's,267103018,0.02657946615166002
Blanchardstown-Blakestown,267028075,0.02656254996263477
Clondalkin-Monastery,267050022,0.026529308029922594
Lucan-St. Helen's,267103013,0.026512982118221878
Balbriggan Rural,267002020,0.026486758878189968
Skerries,267123010,0.026474228443321673
Lucan-Esker,267100060,0.026460607478835024
Rush,267118021,0.026393872089965978
Donabate,267065021/01,0.026379001237041004
Beaumont F,268026005,0.026345035419272963
Blackrock-Carysfort,267020008,0.026332934522775218
Swords-Lissenhall,267133019,0.026290372005880858
Rathcoole,267112005/01,0.026278665731605394
Swords-Glasmore,267131023,0.026254245361369714
Swords-Forrest,267132011,0.026247255772787404
Rathcoole,267112005/02,0.026245872127123596
Rush,267118017/02,0.026208271558998193
Blanchardstown-Mulhuddart,267032012,0.0262040269383844
Clondalkin-Monastery,267050023,0.02615454723196762
Grange B,268072004,0.02613755337846116
