edname,small_area,vector
Clonskeagh-Roebuck,267058005,0.01084734136384567
Firhouse-Knocklyon,267086010,0.01084673300013716
Tallaght-Fettercairn,267138008,0.010844180040658225
Finglas North A,268063004,0.010843751296145576
Finglas North B,268064002,0.010841391291232457
Killiney North,267096012,0.010828358698792128
Cabra West D,268036003,0.010823228324493096
Cabra West D,268036004,0.010821684045907365
Rathfarnham-Ballyroan,267113005,0.0108162151035505
Ballinteer-Woodpark,267007001,0.010799085133911616
Tallaght-Fettercairn,267138009,0.010795644218922852
Templeogue-Kimmage Manor,267150003,0.010783239617409885
Rathfarnham-St. Enda's,267116005,0.010783031726738258
Castleknock-Knockmaroon,267040063,0.010779791698523935
Blanchardstown-Coolmine,267029025,0.010772488573458824
Lucan Heights,267101005,0.010764562171022314
Cabra West D,268036006,0.010761566337591162
Finglas North A,268063012,0.010759858521401171
Ballyboden,267013014,0.010757352490439728
Ballinteer-Meadowmount,267012001,0.010739729225381595
Rathfarnham-Hermitage,267115005,0.010737690122268228
Balbriggan Urban,267003023,0.010712957740728505
Clondalkin-Dunawley,267049038,0.010694530491374463
Stillorgan-Kilmacud,267125001,0.010693549889385702
Clondalkin-Moorfield,267051018,0.010689795498692629
Tallaght-Fettercairn,267138020,0.010681918914949039
Churchtown-Nutgrove,267044009,0.010670593669499361
Rush,267118026,0.010617967583752922
Balbriggan Urban,267003007,0.010615249155580299
Tallaght-Fettercairn,267138007,0.010609082760681088
Castleknock-Knockmaroon,267040013,0.010604273872469866
Tallaght-Jobstown,267140038,0.010595433823565202
Tallaght-Kiltipper,267143010,0.010592411164720135
Finglas North A,268063005,0.010563976865418736
Dundrum-Balally,267078007,0.010562116766677383
Castleknock-Knockmaroon,267040057,0.010522792840923447
Blanchardstown-Blakestown,267028013,0.010521694731438413
Templeogue-Cypress,267149006,0.010507121545213854
Ballymun C,268017001,0.010498722764774496
Cherry Orchard A,268038006,0.010482258884687611
Tallaght-Kingswood,267144015,0.010481795269256163
Dundrum-Sweetmount,267081006,0.010453990264269599
Rathfarnham-Hermitage,267115010,0.010411636430626953
Blanchardstown-Coolmine,267029004,0.010401303738248368
Finglas South A,268066005,0.010399081464742612
Finglas North A,268063011,0.01039724358902568
Ballymun C,268017006,0.010384800996874097
Blackrock-Carysfort,267020014,0.010370115174161169
Beaumont C,268023003,0.010346833977585476
Blackrock-Carysfort,267020012,0.010337981200908012
Stillorgan-Leopardstown,267126002,0.010325893011764382
Tallaght-Kiltipper,267143006,0.010289564458453268
Ballinteer-Meadowbroads,267011006,0.01026135473021204
Castleknock-Knockmaroon,267040022,0.010253262669923395
Finglas North B,268064010,0.010244917879921243
Terenure-Cherryfield,267155007,0.010240434322617753
Balbriggan Rural,267002048,0.010219566161797788
Balbriggan Rural,267002046,0.010206970617461142
Clondalkin-Moorfield,267051010,0.010193110915944298
Holmpatrick,267094010,0.010189854492117
Templeogue-Limekiln,267151007,0.010181953346411334
Castleknock-Knockmaroon,267040014,0.010167500552729575
Stillorgan-Leopardstown,267126001,0.01016397099644407
Priorswood E,268123004,0.010158737278868022
Portmarnock South,267111005,0.01015791514968077
Cabra West A,268033005,0.010151880992964804
Grace Park,268070021,0.010132662236056623
Tallaght-Fettercairn,267138022,0.010119842689607788
Sutton,267130007,0.010096351799838863
Palmerston Village,267108010,0.010089730072452553
Templeogue-Limekiln,267151010,0.010081196218376803
Tallaght-Fettercairn,267138006,0.010077334822900614
Dún Laoghaire-Sallynoggin East,267072007,0.010067363184885368
Ballinteer-Meadowbroads,267011004,0.010058519136671502
Castleknock-Knockmaroon,267040012,0.010055008600970822
Blanchardstown-Blakestown,267028057,0.01004461124620904
Finglas North B,268064003,0.010040043707349311
Whitehall C,268159004,0.010030810804079998
Beaumont D,268024002,0.010002354111792048
Tallaght-Kiltipper,267143005,0.009987787810182527
Tallaght-Fettercairn,267138021,0.009983967282208558
Terenure-Greentrees,267156002,0.009981803632822504
Shankill-Shanganagh,267122011,0.00997738404312
Templeogue-Orwell,267152007,0.009970458107305943
Tallaght-Avonbeg,267136005,0.00996339069729828
Blanchardstown-Tyrrelstown,267034002,0.009954140637297607
Ballygall A,268012005,0.009947095640794152
Rathfarnham-St. Enda's,267116011,0.009939891644111855
Raheny-Foxfield,268124004,0.00993763375910324
Clondalkin-Moorfield,267051005,0.009933216887139747
Ballymun C,268017002/268017019,0.009928975740305377
Ballinteer-Woodpark,267007010,0.009927682002159604
Edmondstown,267083012,0.009923212752330612
Lucan Heights,267101004,0.009911998154813138
Killiney North,267096009,0.009907951749308955
Blanchardstown-Tyrrelstown,267034003,0.009905685204187092
Stillorgan-Leopardstown,267126007,0.00989506662214204
Bohernabreena,267035009,0.00988935995523858
Foxrock-Beechpark,267087001,0.009854616674703621
Clondalkin Village,267053026,0.009841651382713564
Malahide West,267106014,0.009836990935142143
Beaumont C,268023009,0.009827288641048001
Dundrum-Balally,267078003,0.009810408175116735
Beaumont C,268023006,0.009806882186819682
Dundrum-Taney,267082002,0.00978432941101399
Ballygall C,268011003,0.009777157475503602
Dundrum-Balally,267078021,0.009773471229074323
Edmondstown,267083019,0.009761484359158747
Blanchardstown-Tyrrelstown,267034005,0.009760406753718708
Whitehall C,268159005,0.009747824143687299
Finglas South C,268068008,0.009735803605780123
Finglas North A,268063007,0.009734315479393726
Tallaght-Fettercairn,267138018,0.009732832197602837
Templeogue-Osprey,267153002,0.009697334617542849
Ballygall A,268012012,0.00969168173584732
Beaumont C,268023008,0.009691054730422314
Dalkey Upper,267061006,0.009680718432328143
Blackrock-Carysfort,267020019,0.009679515579120503
Finglas South A,268066004,0.009672425497340952
Castleknock-Knockmaroon,267040010,0.009657014615952517
Priorswood D,268120008,0.00965491027873443
Finglas North B,268064005,0.009645253419235845
Ballygall A,268012007,0.009643896890877558
Ballyboden,267013011,0.00964362710460343
Swords-Forrest,267132026,0.00962760306652052
Kylemore,268095001,0.00961883793566441
Lusk,267104021,0.00961638368431404
Foxrock-Beechpark,267087002,0.009601733396679857
Finglas South A,268066010,0.009600483549933316
Clondalkin-Moorfield,267051011,0.0095917266969391
Finglas North C,268065009,0.009590770982461808
Killiney North,267096001,0.009585510481940913
Dundrum-Kilmacud,267079014,0.00958519199735675
Terenure-Greentrees,267156010,0.00958206718522648
Clondalkin-Rowlagh,267052012,0.009580175011167189
Finglas North B,268064004,0.009577062797627472
Portmarnock North,267110005,0.009563832380151287
Blanchardstown-Coolmine,267029036,0.009560598395846352
Bohernabreena,267035008,0.009558416907415948
Harmonstown B,268077008,0.00955259861280598
Howth,267095018,0.00955041103967679
Terenure-St. James,267157001,0.009548896011728541
Finglas North B,268064009,0.009542024734546621
Drumfinn,268061001,0.009538907121616633
Tallaght-Jobstown,267140013,0.009536510702544482
Finglas South A,268066002,0.009534028990908749
Swords-Forrest,267132013,0.009523022612866357
Ballygall D,268014009,0.009516217611954907
Ballygall A,268012008,0.009510340916437796
Swords-Forrest,267132028,0.00950571684244132
Palmerston Village,267108004,0.009500244610413242
Killiney North,267096011,0.009474991135229734
Finglas North A,268063009,0.009464086959713337
Carna,268039002,0.009457035314427082
Finglas South A,268066009,0.009455767483038568
Ballygall D,268014010,0.009452449216002065
Bohernabreena,267035010,0.009441815924065173
Dún Laoghaire-Monkstown Farm,267070005,0.009439672423555126
Finglas South A,268066008,0.009439309018401265
Chapelizod,268037007,0.009431899393054798
Drumfinn,268061004,0.009430734667387758
Firhouse Village,267084003,0.009428087862948688
Walkinstown C,268156002,0.00942201156819257
Carna,268039004,0.009417721348788391
Malahide West,267106005,0.009416749225466875
Swords-Seatown,267134008,0.009416708695067078
Tallaght-Jobstown,267140012,0.009406764473468963
Harmonstown B,268077009,0.009404397820850457
Howth,267095026,0.009404316767411774
Finglas South C,268068007,0.009398618601690955
Dundrum-Balally,267078001,0.009393918091491326
Drumfinn,268061006,0.009381525126239881
Dún Laoghaire-Sallynoggin West,267074003,0.009377767067651166
Finglas South A,268066006,0.009375853379092674
Kylemore,268095007,0.009375616739348266
Finglas South A,268066001,0.00937486963667921
Terenure-St. James,267157006,0.00937236214122545
Stillorgan-Merville,267127010,0.009367609302640209
Blanchardstown-Blakestown,267028029,0.009367154360065693
Killiney South,267097020,0.00936235559446644
Ballygall B,268013002,0.009361516566622473
Decies,268057011,0.009359512766412304
Shankill-Rathsallagh,267121009,0.009358503740659099
Terenure-Greentrees,267156008,0.00935461319699706
Drumfinn,268061009,0.009351304455190581
Finglas North C,268065003,0.009348513072801604
Blackrock-Newpark,267023001,0.009342356371506579
Drumfinn,268061010,0.00933777347527516
Carna,268039007,0.0093362284603567
Carna,268039009,0.009334325868074011
Dundrum-Sweetmount,267081003,0.009333152772294658
Castleknock-Park,267041012,0.009321877788390493
Harmonstown B,268077006,0.009313632771020795
Tallaght-Kiltipper,267143025,0.009311819094538591
Beaumont C,268023010,0.009311186485375409
Rathfarnham-St. Enda's,267116002,0.009308369838375026
Drumfinn,268061002,0.009307076580550869
Harmonstown B,268077005,0.009304126221762502
Baldoyle,267004002,0.009301550402782776
Carna,268039008,0.009298653093463262
Ballygall D,268014005,0.009293635930709407
Carna,268039010,0.009289436140421109
Dún Laoghaire-Monkstown Farm,267070004,0.009287270584813026
Terenure-Cherryfield,267155004,0.009285742387286976
Terenure-Greentrees,267156005,0.009277640516822313
Ballygall B,268013008,0.009276349447203807
Kylemore,268095003,0.009269046681753391
Walkinstown C,268156004,0.009268464408632689
Skerries,267123015,0.009265581394826288
Finglas North A,268063008,0.0092646526829294
Kilmainham A,268083009,0.009257490079779525
Drumfinn,268061005,0.009255030548333956
Walkinstown C,268156006,0.009253416707343393
Kylemore,268095006,0.009250013050535667
Ballymun F,268020002,0.009242751325324754
Finglas North C,268065004,0.00923089639441228
Templeogue-Orwell,267152008,0.009228006387493036
Kylemore,268095008,0.009227291087091218
Blanchardstown-Blakestown,267028108,0.009226667656024125
Finglas North B,268064008,0.009226271727588947
Ballymun F,268020001,0.009224978156493166
Kilmainham A,268083003,0.009223253728030558
Rush,267118010,0.009222184483803176
Rathfarnham-St. Enda's,267116010,0.009218519888044967
Ashtown B,268007003,0.009213819452583021
Tallaght-Jobstown,267140037,0.00921354956971012
Blanchardstown-Blakestown,267028050,0.009208737139033854
Balbriggan Urban,267003021,0.009204744411246446
Portmarnock South,267111007,0.00920247326002294
Dún Laoghaire-Sallynoggin West,267074002/02,0.009201784936280842
Dún Laoghaire-Sallynoggin East,267072002,0.009197255942966468
Palmerston Village,267108003,0.00919663504132818
Drumfinn,268061012,0.009193056809663676
Ballymun F,268020003,0.009190069084019448
Rathfarnham-Ballyroan,267113004,0.00918961250821395
Howth,267095012,0.009188163994514081
Walkinstown C,268156001,0.009182306407196363
Harmonstown B,268077007,0.00918183905807056
Kimmage E,268094007,0.009181360055774586
Tallaght-Fettercairn,267138013/01,0.009179006616059892
Terenure-Cherryfield,267155003,0.009173666815067847
Dalkey Upper,267061002,0.00916420918493912
Kilmainham A,268083008,0.009163095048387004
Rathfarnham-Ballyroan,267113003,0.009157643238723878
Dundrum-Balally,267078019,0.009154501489084359
Decies,268057001,0.009151968139609324
Clondalkin-Monastery,267050027,0.009148208358328561
Firhouse Village,267084025,0.009145983654287223
Finglas North A,268063003,0.009145841093709181
Templeogue-Limekiln,267151011,0.009139222422908183
Palmerston Village,267108001,0.009138075479851218
Raheny-Greendale,268125004,0.009131358263609017
Dalkey Hill,267060006,0.009130791956668596
Skerries,267123005,0.009126227617065214
Ballymun F,268020004,0.009124566339427593
Ballymun E,268019003,0.009121106623986413
Rathfarnham Village,267117008,0.009119261324996741
Clondalkin-Monastery,267050008,0.009117210051174964
Clontarf East A,268041011,0.009116700988662234
Kylemore,268095009,0.009113643671496481
Drumfinn,268061003,0.009112429757241431
Raheny-St. Assam,268126013,0.009112217493518794
Dún Laoghaire-Sallynoggin East,267072009,0.009107111290541934
Beaumont C,268023004,0.009105022829846151
Walkinstown B,268155001,0.009104756903510284
Swords Village,267135003,0.009103551973723645
Walkinstown A,268154003,0.009102266398323637
Ashtown A,268006007,0.009101832361389952
Tallaght-Tymon,267148016,0.009099670342428383
Ashtown A,268006006,0.009098594095809234
Ashtown B,268007008,0.009098473169791673
Clondalkin-Monastery,267050026,0.009098394773973933
Carna,268039003,0.009095841039464519
Clontarf East A,268041010,0.00909446891948548
Terenure-Greentrees,267156006,0.009094222241192416
Harmonstown B,268077010,0.009094055991366081
Clondalkin Village,267053003,0.009091327360896682
Swords-Forrest,267132025,0.009091272876315165
Decies,268057007,0.00909116989893436
Swords-Forrest,267132024,0.009090532977358321
Beaumont A,268021006,0.009085720205906053
Blackrock-Carysfort,267020001,0.009080404123572456
Templeogue-Kimmage Manor,267150013,0.0090801488493596
Harmonstown A,268076008,0.009069831715484446
Kilmainham A,268083004,0.009066138897897107
Whitehall C,268159003,0.009064715358538736
Dún Laoghaire-Sallynoggin South,267073003,0.009063385350766968
Harmonstown A,268076010,0.009059874034785087
Finglas South C,268068006,0.009058261052967528
Templeogue-Limekiln,267151001,0.009057975077256366
Finglas South A,268066011,0.009054417910633657
Blanchardstown-Coolmine,267029011,0.009053480686828876
Terenure-Greentrees,267156007,0.009052677665707876
Harmonstown B,268077004,0.00904798755559054
Dún Laoghaire-Glenageary,267069003,0.009046634924594087
Cabra West A,268033004,0.009046053838538126
Ballinteer-Meadowmount,267012006,0.009035522621172533
Clondalkin-Rowlagh,267052001,0.009035469569351381
Walkinstown C,268156005,0.009035339033760866
Clondalkin-Monastery,267050004,0.00903443520135819
Terenure-Greentrees,267156009,0.009033040171476225
Beaumont A,268021002,0.00903112361559271
Ballinteer-Broadford,267008008,0.009028898803284013
Finglas North B,268064006,0.009025282756869101
Cabra West A,268033003,0.009017512309126964
Walkinstown A,268154001,0.009017280044524836
Finglas North C,268065012,0.00900902876078098
Dún Laoghaire-Sallynoggin East,267072003,0.009008440113180553
Skerries,267123023,0.009008355568941468
Beaumont A,268021003,0.009008325910720575
Palmerston Village,267108005,0.009005528175732934
Finglas North C,268065011,0.00900321530889446
Clontarf East A,268041001,0.009002146931596875
Beaumont F,268026012,0.009001406668782913
Ballygall B,268013001,0.009001027235541194
Decies,268057006,0.00899841024624542
Ashtown A,268006009,0.008996647538203464
Palmerston Village,267108013,0.0089959951641398
Terenure-St. James,267157009,0.008995833117678799
Ashtown B,268007002,0.008995633136025413
Clondalkin-Monastery,267050024,0.008994281956930257
Stillorgan-Merville,267127005,0.008993477929885287
Kimmage A,268090003,0.008992085081724391
Dundrum-Kilmacud,267079013,0.008991054698811307
Carna,268039005,0.008990466313058864
Glencullen,267092025,0.008986770535319558
Clondalkin Village,267053025,0.008979324598978402
Walkinstown B,268155006,0.00897730832310586
Terenure-Cherryfield,267155002,0.00897181721110157
Clondalkin-Monastery,267050028,0.008971449707883217
Harmonstown A,268076009,0.008971364101747894
Walkinstown A,268154006,0.008969452822787419
Palmerston West,267109013,0.008968160121265006
Inchicore B,268079005,0.008964485945268877
Drumfinn,268061008,0.00896130861761418
Ballygall D,268014004,0.008960036447079432
Whitehall B,268158002,0.008959580863721615
Ballymun C,268017003,0.00895921606039206
Kilmainham A,268083002,0.008953183379285882
Terenure-Cherryfield,267155005,0.008948752079754214
Harmonstown A,268076011,0.00894814888668633
Inchicore B,268079003,0.008942333136241196
Cabinteely-Pottery,267039012,0.008938925659287113
Churchtown-Nutgrove,267044004,0.008932329277577445
Churchtown-Nutgrove,267044003,0.008931794838871047
Finglas North C,268065005,0.008930399513637843
Walkinstown C,268156010,0.008927371661735996
Malahide East,267105001,0.008925971936707052
Whitehall B,268158004,0.00892308980001634
Raheny-St. Assam,268126011,0.008919970234237792
Drumfinn,268061011,0.008919492686401168
Blanchardstown-Blakestown,267028058,0.008919198082111592
Dundrum-Sandyford,267080027,0.008918425436008473
Raheny-St. Assam,268126012,0.008913439616843702
Ballygall C,268011006,0.008912446756560078
Firhouse-Knocklyon,267086009,0.008911759737175942
Terenure-Cherryfield,267155010,0.00891132152990968
Clontarf East A,268041006,0.008906024596216344
Finglas North C,268065002,0.00890494540929765
Finglas North C,268065001,0.008895576894488744
Beaumont A,268021005,0.008894941197693048
Clondalkin-Monastery,267050031,0.008890754310423524
Ballygall D,268014008,0.008887919633881382
Baldoyle,267004024,0.008884562431778622
Clondalkin-Rowlagh,267052011,0.008883410907500531
Ballygall B,268013005,0.008882774402456942
Clondalkin Village,267053018,0.008882612592066057
Walkinstown A,268154005,0.008882482862649458
Templeogue-Cypress,267149008,0.008881706310013508
Clontarf West A,268046011,0.008879374197016997
Decies,268057008,0.008878857555785257
Harmonstown B,268077001,0.008878604412321519
Tallaght-Fettercairn,267138005,0.008876382746146199
Kilmainham A,268083010,0.008875231801480607
Blanchardstown-Tyrrelstown,267034006,0.008872798174437601
Clontarf West A,268046012,0.008872265421934644
Ashtown A,268006037,0.00886898291851309
Beaumont A,268021007,0.00886694647166208
Walkinstown C,268156007,0.008866502647601485
Swords-Forrest,267132020,0.008863659341249882
Decies,268057003,0.008856405992498238
Kylemore,268095002,0.008855625716927861
Kilmainham A,268083001,0.008851306414871377
Swords-Forrest,267132027,0.008849614944760876
Foxrock-Carrickmines,267088011,0.00884387525548996
Kylemore,268095005,0.008838805353055588
Ashtown B,268007011,0.008834386840177308
Whitehall B,268158006,0.008834247781466653
Kimmage A,268090001,0.008830811595798358
Blanchardstown-Blakestown,267028055,0.008830304854408113
Ballygall D,268014006,0.008827928046342777
Clontarf East A,268041009,0.008827316482029543
Drumcondra South A,268058003,0.008823410738518996
Ballygall C,268011007,0.008822665684260711
Harmonstown B,268077002,0.008822277889268879
Stillorgan-Kilmacud,267125011,0.00881777639590715
Finglas North C,268065007,0.008812419795610291
Clondalkin Village,267053010,0.008810916064417758
Walkinstown C,268156003,0.008810511737152036
Whitehall D,268160009,0.008807701423494994
Drumcondra South A,268058002,0.00880466597638576
Rathfarnham-Ballyroan,267113001,0.00880277619102408
Pembroke East D,268113006,0.008802763647424038
Clontarf East A,268041005,0.008799682077053115
Templeogue Village,267154004,0.008798027942242178
Clontarf East A,268041004,0.008795970982130167
Foxrock-Deans Grange,267089007,0.008792983242709357
Templeogue Village,267154001,0.008786509790581
Crumlin D,268054002,0.008782042983788521
Decies,268057009,0.008774745845031512
Clondalkin Village,267053015,0.008773145154725439
Blanchardstown-Blakestown,267028107,0.008772352741509058
Kinsaley,267099010,0.008771957254777665
Ballymun E,268019001,0.008766259804193785
Harmonstown A,268076001,0.008762618693124034
Walkinstown A,268154007,0.008762089949542312
North Dock C,268109002,0.008757749606477705
Finglas South A,268066003,0.008752440691240594
Harmonstown B,268077003,0.008741106140620725
Firhouse-Ballycullen,267085020,0.008740319095262163
Ballymun E,268019002,0.008739115714463166
Beaumont A,268021004,0.008737657340380048
Blanchardstown-Blakestown,267028100,0.008733953328669549
Decies,268057010,0.008722700495952813
Ballygall C,268011004,0.008717997928646031
Clontarf West B,268047005,0.008711685645274681
Beaumont E,268025002,0.008711184299096635
Walkinstown B,268155002,0.008705095258163768
Blanchardstown-Blakestown,267028028,0.008705010634865267
Swords-Glasmore,267131017,0.00869570596298419
Blackrock-Newpark,267023004,0.008694977352394107
Blanchardstown-Blakestown,267028059,0.008694375263651305
Ballygall C,268011002,0.008693418714977303
Decies,268057004,0.00869062450066668
Clondalkin-Monastery,267050033,0.00867322783166585
Clontarf East A,268041002,0.008663018749791892
Walkinstown A,268154004,0.008653388251254333
Swords-Forrest,267132029,0.008649747719154858
Kimmage A,268090002,0.008647318943007513
Ballygall D,268014002,0.00864525128091757
Blackrock-Newpark,267023005,0.008640891353516304
Ballygall A,268012006,0.00863701558684938
Clondalkin Village,267053024,0.00862611370221838
Clondalkin Village,267053029,0.008625006063763638
Blanchardstown-Mulhuddart,267032011,0.008623985618513377
Kimmage A,268090004,0.008623309789676566
Dalkey Upper,267061003,0.008619650322945536
Rathfarnham-Ballyroan,267113009,0.008615912201489826
Blackrock-Stradbrook,267024007,0.008600402409153138
Clondalkin Village,267053008,0.008598423450994385
Rathfarnham-Ballyroan,267113002,0.008593420234615791
Kimmage E,268094013,0.008593414499272584
Ashtown A,268006012,0.008588082492166176
Howth,267095023,0.008586048481085132
Swords-Forrest,267132019,0.008581129461351499
Stillorgan-Kilmacud,267125014,0.008579888310191418
Kylemore,268095004,0.008578458912774036
Clondalkin-Monastery,267050034,0.008577241858825026
Blanchardstown-Blakestown,267028016,0.008575186008052448
Churchtown-Nutgrove,267044001,0.008574815265014026
Foxrock-Deans Grange,267089008,0.00857374832169268
Whitehall C,268159001,0.008573358413277327
Dún Laoghaire-Sallynoggin South,267073001,0.00856969717159611
Clondalkin Village,267053027,0.008567197177388398
Walkinstown B,268155005,0.008561845956956237
Walkinstown B,268155004,0.008557132662221889
Blanchardstown-Blakestown,267028056,0.008551555830877605
Blackrock-Carysfort,267020006,0.008544522505408025
Swords-Forrest,267132021,0.008541071228788926
Tallaght-Springfield,267147020,0.008537318382270984
Churchtown-Orwell,267045005,0.008530690943291317
Decies,268057002,0.00852694289280099
Firhouse-Ballycullen,267085018,0.008521814891460715
Clondalkin Village,267053009,0.008521321532703935
Clondalkin-Monastery,267050001,0.008515054536384558
Walkinstown B,268155007,0.008496879395079754
Turnapin,267160003,0.008496332968394507
Clontarf West A,268046002,0.008496285149860347
Blanchardstown-Blakestown,267028119,0.008485779849355073
Foxrock-Carrickmines,267088020,0.00848548503328854
Raheny-Greendale,268125002,0.008479370043585684
Clontarf West B,268047003,0.008477934348934839
Clondalkin-Monastery,267050014,0.008476324568997183
Whitehall B,268158011,0.008475111575462822
Churchtown-Nutgrove,267044011,0.008466864922690233
Clontarf West B,268047004,0.008461658651863158
Dún Laoghaire-Sallynoggin West,267074005,0.00846034939059278
Kilmore C,268086004,0.008457141629588176
Stillorgan-Merville,267127004,0.008455489757298542
Blanchardstown-Coolmine,267029007,0.00845270259366133
Turnapin,267160004,0.00845245227677449
Ballygall C,268011005,0.008449409521937436
Ballygall C,268011011,0.008441837211897372
Kinsaley,267099023,0.00843552630411155
Dundrum-Kilmacud,267079008,0.00843522224562782
Clontarf East D,268044005,0.0084331486895251
Swords-Forrest,267132023,0.008430842035048992
Stillorgan-Kilmacud,267125006,0.008428358920687266
Tallaght-Jobstown,267140032,0.008425811306401854
Swords-Forrest,267132044,0.008419355825711624
Shankill-Rathmichael,267120010,0.008418525857765705
Cabra West D,268036007/02,0.008416824499251128
Whitehall B,268158007,0.00840668290081388
Clontarf West A,268046008,0.008403222389710406
Dundrum-Kilmacud,267079006,0.008402120955096258
Swords Village,267135004,0.00840018991809479
Whitehall B,268158003,0.008398908320655681
Howth,267095025,0.008396759677029355
Clontarf West B,268047010,0.0083962004695798
Churchtown-Castle,267042002/01,0.008395758988122984
Ballinteer-Meadowbroads,267011003,0.008393959559685443
Castleknock-Park,267041009,0.008392392132178196
Templeogue-Kimmage Manor,267150017,0.008383549641931453
Kinsaley,267099017,0.008381639055664435
Blanchardstown-Roselawn,267033003,0.008370109771228637
Finglas North C,268065006,0.008361322296791988
Clonmethan,267054002,0.00835248780053237
Kinsaley,267099033,0.008350831670357132
Firhouse Village,267084029,0.008347490879173282
Clontarf West A,268046006,0.008344100596484197
Kimmage C,268092003,0.008341140238209685
Clontarf East D,268044006,0.008340894801223325
Clontarf West B,268047002,0.00833463286209242
Castleknock-Knockmaroon,267040007,0.008334482106898546
Rathfarnham-Hermitage,267115007,0.008334364140018227
Finglas North B,268064007,0.008334125767241038
Shankill-Shanganagh,267122017,0.008331982942041502
Dalkey-Bullock,267063003,0.00833182570979164
Stillorgan-Kilmacud,267125015,0.008325347061111172
Ashtown A,268006030,0.008319998444137557
Walkinstown C,268156009,0.008319388689277514
Templeogue-Kimmage Manor,267150018,0.008315623717829446
Walkinstown B,268155003,0.008313256209884268
Whitehall C,268159009,0.00831320156489873
Crumlin C,268053010,0.008312063234556254
Kilmainham A,268083005,0.008306785885597695
Dalkey Upper,267061004,0.008298459310662934
Grace Park,268070003,0.008295426035058113
Churchtown-Landscape,267043006,0.00828494845034794
Templeogue Village,267154005,0.008284645688450689
Castleknock-Park,267041001,0.008282184400198159
Inchicore B,268079008,0.008278593462598852
Blackrock-Monkstown,267017005,0.008257221758249833
Stillorgan-Kilmacud,267125016,0.008254861426757647
Clontarf East B,268042014,0.008246155513620904
Clondalkin Village,267053005,0.00824606762650437
Swords-Lissenhall,267133033,0.008242289255916769
Clondalkin Village,267053001,0.008238971680487185
Castleknock-Park,267041014/01,0.008232111482660119
Palmerston Village,267108011,0.008227113940177486
Shankill-Rathmichael,267120007,0.008226707652214884
Tallaght-Oldbawn,267146013,0.008221220010896401
Kimmage E,268094008,0.008219109273736085
Clondalkin-Monastery,267050021,0.008210183422509074
Stillorgan-Merville,267127001,0.008200829218298497
Blanchardstown-Blakestown,267028015,0.008190241728047625
Finglas North C,268065010,0.008187814831251077
Rathfarnham-Hermitage,267115008,0.008187242324385708
Ballinteer-Broadford,267008001,0.008187051621265064
Clonskeagh-Roebuck,267058001,0.008185018227842948
Terenure C,268146007,0.00818361169390632
Kinsaley,267099009,0.008182846589709863
Grange D,268074012,0.008182645836338341
Decies,268057005,0.008174414848788815
Templeogue-Kimmage Manor,267150014,0.008172280078210236
Foxrock-Carrickmines,267088019,0.008171793790750663
Churchtown-Orwell,267045004,0.00816969086611904
Blackrock-Newpark,267023007,0.00816887635268161
Ballygall D,268014003,0.008154650172726386
Clonskeagh-Windy Arbour,267059001,0.008153509276537504
Clontarf East B,268042012,0.00815302933131399
Beaumont A,268021001,0.008150907812498494
Templeogue-Kimmage Manor,267150002,0.008143158911036754
Balbriggan Rural,267002042,0.008138710189643622
Stillorgan-Merville,267127002,0.008138511438837146
Ballygall C,268011013,0.00813722619005922
Clontarf West B,268047001,0.008129483790223106
Stillorgan-Kilmacud,267125002,0.008126462044138413
Crumlin C,268053008,0.008124329056815769
Howth,267095011,0.008110257725341664
Clontarf East B,268042009,0.008088180590314352
Clonskeagh-Roebuck,267058007,0.008084877532833278
Chapelizod,268037002,0.008073479606055556
Killiney North,267096002,0.008072943882101485
Crumlin E,268055006,0.00807248291179802
Swords Village,267135002,0.008058531929986986
Dún Laoghaire-Sallynoggin East,267072004,0.008056258991586166
Turnapin,267160002,0.008055477108000739
Shankill-Shanganagh,267122002,0.008052415840224824
Raheny-Greendale,268125001,0.008051107111393303
Ballygall B,268013003,0.008040227563214618
Clondalkin Village,267053007,0.00803893371717089
Dalkey-Avondale,267062001,0.008037414930876192
Crumlin E,268055008,0.008029988583535005
Castleknock-Knockmaroon,267040020,0.00802762350507914
Clontarf East B,268042004,0.008024797900590156
Blanchardstown-Tyrrelstown,267034004,0.008018183377687272
Dún Laoghaire-Sallynoggin West,267074001,0.00801733474872571
Blackrock-Newpark,267023002,0.00801428952321046
Terenure-Greentrees,267156004,0.007995476049692626
Clondalkin Village,267053006,0.007994459723845188
Malahide West,267106002,0.007994408231305154
Baldoyle,267004021,0.007979798891471207
Blackrock-Monkstown,267017007,0.007979558120895838
Kimmage E,268094004,0.007975299904421458
Cabinteely-Pottery,267039011,0.007962263808228424
Kilmore D,268087006,0.007952833751381597
Crumlin E,268055007,0.007946965779612899
Kinsaley,267099001,0.00794558166665973
Churchtown-Landscape,267043005,0.00794393700196635
Stillorgan-Deerpark,267124009,0.007943333550311892
Dún Laoghaire-Glasthule,267068011,0.007940309307438269
Ballinteer-Woodpark,267007021,0.007936654454472341
Holmpatrick,267094008,0.007933181525694387
Stillorgan-Priory,267129002,0.007912926982249465
Grange D,268074014,0.007909972093409323
Clonskeagh-Roebuck,267058002,0.007899143521069844
Swords-Seatown,267134022,0.007892728682504398
Ballymun C,268017013,0.007891970705339762
Firhouse-Ballycullen,267085019,0.007889958445490008
Cabra West B,268034007,0.007877294972147187
